timestamp,elapsed_s,source,rpm,torque_nm
2026-06-04T14:00:03.857,0.984,rpm,0.000,0.008106
2026-06-04T14:00:03.875,1.016,torque,0.000,0.008102
2026-06-04T14:00:03.875,1.016,rpm,0.000,0.008102
2026-06-04T14:00:03.913,1.047,rpm,0.000,0.008102
2026-06-04T14:00:03.919,1.047,rpm,0.000,0.008102
2026-06-04T14:00:03.944,1.078,rpm,0.000,0.008102
2026-06-04T14:00:03.953,1.094,torque,0.000,0.008317
2026-06-04T14:00:03.970,1.109,rpm,0.000,0.008317
2026-06-04T14:00:03.997,1.125,rpm,0.000,0.008317
2026-06-04T14:00:04.012,1.141,rpm,0.000,0.008317
2026-06-04T14:00:04.032,1.172,rpm,0.000,0.008317
2026-06-04T14:00:04.045,1.172,rpm,0.000,0.008317
2026-06-04T14:00:04.051,1.187,torque,0.000,0.008270
2026-06-04T14:00:04.121,1.250,rpm,0.000,0.008270
2026-06-04T14:00:04.125,1.266,torque,0.000,0.008228
2026-06-04T14:00:04.165,1.297,rpm,0.000,0.008228
2026-06-04T14:00:04.172,1.312,rpm,0.000,0.008228
2026-06-04T14:00:04.189,1.328,rpm,0.000,0.008228
2026-06-04T14:00:04.211,1.344,rpm,0.000,0.008228
2026-06-04T14:00:04.212,1.344,torque,0.000,0.008157
2026-06-04T14:00:04.247,1.375,rpm,0.000,0.008157
2026-06-04T14:00:04.264,1.391,rpm,0.000,0.008157
2026-06-04T14:00:04.266,1.406,rpm,0.000,0.008157
2026-06-04T14:00:04.284,1.422,rpm,0.000,0.008157
2026-06-04T14:00:04.307,1.437,rpm,0.000,0.008157
2026-06-04T14:00:04.307,1.437,torque,0.000,0.008074
2026-06-04T14:00:04.330,1.469,rpm,0.000,0.008074
2026-06-04T14:00:04.358,1.484,rpm,0.000,0.008074
2026-06-04T14:00:04.376,1.516,rpm,0.000,0.008074
2026-06-04T14:00:04.396,1.531,torque,0.000,0.008096
2026-06-04T14:00:04.396,1.531,rpm,0.000,0.008096
2026-06-04T14:00:04.435,1.562,rpm,0.000,0.008096
2026-06-04T14:00:04.448,1.578,rpm,0.000,0.008096
2026-06-04T14:00:04.474,1.609,rpm,0.000,0.008096
2026-06-04T14:00:04.482,1.609,torque,0.000,0.008138
2026-06-04T14:00:04.483,1.609,rpm,0.000,0.008138
2026-06-04T14:00:04.509,1.641,rpm,0.000,0.008138
2026-06-04T14:00:04.526,1.656,rpm,0.000,0.008138
2026-06-04T14:00:04.542,1.672,rpm,0.000,0.008138
2026-06-04T14:00:04.543,1.672,rpm,0.000,0.008138
2026-06-04T14:00:04.569,1.703,torque,0.000,0.008222
2026-06-04T14:00:04.575,1.703,rpm,0.000,0.008222
2026-06-04T14:00:04.613,1.750,rpm,0.000,0.008222
2026-06-04T14:00:04.621,1.750,rpm,0.000,0.008222
2026-06-04T14:00:04.623,1.750,rpm,0.000,0.008222
2026-06-04T14:00:04.645,1.781,torque,0.000,0.008101
2026-06-04T14:00:04.651,1.781,rpm,0.000,0.008101
2026-06-04T14:00:04.689,1.828,rpm,0.000,0.008101
2026-06-04T14:00:04.697,1.828,rpm,0.000,0.008101
2026-06-04T14:00:04.733,1.875,rpm,0.000,0.008101
2026-06-04T14:00:04.734,1.875,torque,0.000,0.008194
2026-06-04T14:00:04.767,1.906,rpm,0.000,0.008194
2026-06-04T14:00:04.777,1.906,rpm,0.000,0.008194
2026-06-04T14:00:04.789,1.922,rpm,0.000,0.008194
2026-06-04T14:00:04.807,1.937,rpm,0.000,0.008194
2026-06-04T14:00:04.825,1.953,torque,0.000,0.008224
2026-06-04T14:00:04.846,1.984,rpm,0.000,0.008224
2026-06-04T14:00:04.875,2.016,rpm,0.000,0.008224
2026-06-04T14:00:04.893,2.031,rpm,0.000,0.008224
2026-06-04T14:00:04.911,2.047,torque,0.000,0.008226
2026-06-04T14:00:04.921,2.062,rpm,0.000,0.008226
2026-06-04T14:00:04.953,2.094,rpm,0.000,0.008226
2026-06-04T14:00:04.975,2.109,rpm,0.000,0.008226
2026-06-04T14:00:04.975,2.109,rpm,0.000,0.008226
2026-06-04T14:00:05.002,2.141,rpm,0.000,0.008226
2026-06-04T14:00:05.002,2.141,torque,0.000,0.008233
2026-06-04T14:00:05.036,2.172,rpm,0.000,0.008233
2026-06-04T14:00:05.045,2.172,rpm,0.000,0.008233
2026-06-04T14:00:05.053,2.187,rpm,0.000,0.008233
2026-06-04T14:00:05.082,2.219,rpm,0.000,0.008233
2026-06-04T14:00:05.083,2.219,torque,0.000,0.008091
2026-06-04T14:00:05.119,2.250,rpm,0.000,0.008091
2026-06-04T14:00:05.130,2.266,rpm,0.000,0.008091
2026-06-04T14:00:05.139,2.266,rpm,0.000,0.008091
2026-06-04T14:00:05.163,2.297,rpm,0.000,0.008091
2026-06-04T14:00:05.176,2.312,torque,0.000,0.008136
2026-06-04T14:00:05.188,2.328,rpm,0.000,0.008136
2026-06-04T14:00:05.209,2.344,rpm,0.000,0.008136
2026-06-04T14:00:05.251,2.391,rpm,0.000,0.008136
2026-06-04T14:00:05.251,2.391,rpm,0.000,0.008136
2026-06-04T14:00:05.264,2.391,rpm,0.000,0.008136
2026-06-04T14:00:05.265,2.406,torque,0.000,0.008165
2026-06-04T14:00:05.265,2.406,rpm,0.000,0.008165
2026-06-04T14:00:05.351,2.484,rpm,0.000,0.008165
2026-06-04T14:00:05.351,2.484,rpm,0.000,0.008165
2026-06-04T14:00:05.352,2.484,rpm,0.000,0.008165
2026-06-04T14:00:05.353,2.484,torque,0.000,0.008164
2026-06-04T14:00:05.353,2.484,rpm,0.000,0.008164
2026-06-04T14:00:05.385,2.516,rpm,0.000,0.008164
2026-06-04T14:00:05.442,2.578,rpm,0.000,0.008164
2026-06-04T14:00:05.442,2.578,rpm,0.000,0.008164
2026-06-04T14:00:05.457,2.594,torque,0.000,0.008137
2026-06-04T14:00:05.457,2.594,rpm,0.000,0.008137
2026-06-04T14:00:05.471,2.609,rpm,0.000,0.008137
2026-06-04T14:00:05.476,2.609,rpm,0.000,0.008137
2026-06-04T14:00:05.535,2.672,rpm,0.000,0.008137
2026-06-04T14:00:05.552,2.687,rpm,0.000,0.008137
2026-06-04T14:00:05.552,2.687,torque,0.000,0.008017
2026-06-04T14:00:05.568,2.703,rpm,0.000,0.008017
2026-06-04T14:00:05.587,2.719,rpm,0.000,0.008017
2026-06-04T14:00:05.604,2.734,rpm,0.000,0.008017
2026-06-04T14:00:05.632,2.766,torque,0.000,0.008090
2026-06-04T14:00:05.633,2.766,rpm,0.000,0.008090
2026-06-04T14:00:05.648,2.781,rpm,0.000,0.008090
2026-06-04T14:00:05.664,2.797,rpm,0.000,0.008090
2026-06-04T14:00:05.715,2.844,torque,0.000,0.008143
2026-06-04T14:00:05.715,2.844,rpm,0.000,0.008143
2026-06-04T14:00:05.725,2.859,rpm,0.000,0.008143
2026-06-04T14:00:05.725,2.859,rpm,0.000,0.008143
2026-06-04T14:00:05.761,2.891,rpm,0.000,0.008143
2026-06-04T14:00:05.776,2.906,rpm,0.000,0.008143
2026-06-04T14:00:05.787,2.922,torque,0.000,0.008196
2026-06-04T14:00:05.800,2.937,rpm,0.000,0.008196
2026-06-04T14:00:05.810,2.937,rpm,0.000,0.008196
2026-06-04T14:00:05.833,2.969,rpm,0.000,0.008196
2026-06-04T14:00:05.858,2.984,rpm,0.000,0.008196
2026-06-04T14:00:05.868,3.000,torque,0.000,0.008233
2026-06-04T14:00:05.868,3.000,rpm,0.000,0.008233
2026-06-04T14:00:05.911,3.047,rpm,0.000,0.008233
2026-06-04T14:00:05.922,3.062,rpm,0.000,0.008233
2026-06-04T14:00:05.939,3.078,rpm,0.000,0.008233
2026-06-04T14:00:05.940,3.078,rpm,0.000,0.008233
2026-06-04T14:00:05.963,3.094,torque,0.000,0.008232
2026-06-04T14:00:05.963,3.094,rpm,0.000,0.008232
2026-06-04T14:00:06.010,3.141,rpm,0.000,0.008232
2026-06-04T14:00:06.011,3.141,rpm,0.000,0.008232
2026-06-04T14:00:06.042,3.172,torque,0.000,0.008236
2026-06-04T14:00:06.049,3.187,rpm,0.000,0.008236
2026-06-04T14:00:06.090,3.219,rpm,0.000,0.008236
2026-06-04T14:00:06.091,3.219,rpm,0.000,0.008236
2026-06-04T14:00:06.115,3.250,rpm,0.000,0.008236
2026-06-04T14:00:06.116,3.250,torque,0.000,0.008207
2026-06-04T14:00:06.146,3.281,rpm,0.000,0.008207
2026-06-04T14:00:06.158,3.297,rpm,0.000,0.008207
2026-06-04T14:00:06.170,3.297,rpm,0.000,0.008207
2026-06-04T14:00:06.187,3.328,rpm,0.000,0.008207
2026-06-04T14:00:06.213,3.344,torque,0.000,0.008151
2026-06-04T14:00:06.217,3.344,rpm,0.000,0.008151
2026-06-04T14:00:06.259,3.391,rpm,0.000,0.008151
2026-06-04T14:00:06.266,3.406,rpm,0.000,0.008151
2026-06-04T14:00:06.286,3.422,rpm,0.000,0.008151
2026-06-04T14:00:06.287,3.422,torque,0.000,0.008157
2026-06-04T14:00:06.305,3.437,rpm,0.000,0.008157
2026-06-04T14:00:06.343,3.484,rpm,0.000,0.008157
2026-06-04T14:00:06.351,3.484,rpm,0.000,0.008157
2026-06-04T14:00:06.371,3.500,rpm,0.000,0.008157
2026-06-04T14:00:06.384,3.516,torque,0.000,0.008120
2026-06-04T14:00:06.415,3.547,rpm,0.000,0.008120
2026-06-04T14:00:06.435,3.562,rpm,0.000,0.008120
2026-06-04T14:00:06.454,3.594,rpm,0.000,0.008120
2026-06-04T14:00:06.474,3.609,torque,0.000,0.008165
2026-06-04T14:00:06.474,3.609,rpm,0.000,0.008165
2026-06-04T14:00:06.511,3.641,rpm,0.000,0.008165
2026-06-04T14:00:06.530,3.656,rpm,0.000,0.008165
2026-06-04T14:00:06.556,3.687,torque,0.000,0.008137
2026-06-04T14:00:06.556,3.687,rpm,0.000,0.008137
2026-06-04T14:00:06.558,3.687,rpm,0.000,0.008137
2026-06-04T14:00:06.596,3.734,rpm,0.000,0.008137
2026-06-04T14:00:06.603,3.734,rpm,0.000,0.008137
2026-06-04T14:00:06.624,3.766,rpm,0.000,0.008137
2026-06-04T14:00:06.639,3.766,rpm,0.000,0.008137
2026-06-04T14:00:06.640,3.781,torque,0.000,0.008122
2026-06-04T14:00:06.679,3.812,rpm,0.000,0.008122
2026-06-04T14:00:06.680,3.812,rpm,0.000,0.008122
2026-06-04T14:00:06.706,3.844,rpm,0.000,0.008122
2026-06-04T14:00:06.716,3.844,rpm,0.000,0.008122
2026-06-04T14:00:06.722,3.859,torque,0.000,0.008106
2026-06-04T14:00:06.768,3.906,rpm,0.000,0.008106
2026-06-04T14:00:06.768,3.906,rpm,0.000,0.008106
2026-06-04T14:00:06.784,3.922,rpm,0.000,0.008106
2026-06-04T14:00:06.803,3.937,rpm,0.000,0.008106
2026-06-04T14:00:06.820,3.953,torque,0.000,0.008060
2026-06-04T14:00:06.822,3.953,rpm,0.000,0.008060
2026-06-04T14:00:06.851,3.984,rpm,0.000,0.008060
2026-06-04T14:00:06.867,4.000,rpm,0.000,0.008060
2026-06-04T14:00:06.889,4.016,rpm,0.000,0.008060
2026-06-04T14:00:06.893,4.031,torque,0.000,0.008043
2026-06-04T14:00:06.913,4.047,rpm,0.000,0.008043
2026-06-04T14:00:06.939,4.078,rpm,0.000,0.008043
2026-06-04T14:00:06.960,4.094,rpm,0.000,0.008043
2026-06-04T14:00:06.960,4.094,rpm,0.000,0.008043
2026-06-04T14:00:06.978,4.109,rpm,0.000,0.008043
2026-06-04T14:00:06.980,4.109,torque,0.000,0.008104
2026-06-04T14:00:07.017,4.156,rpm,0.000,0.008104
2026-06-04T14:00:07.028,4.156,rpm,0.000,0.008104
2026-06-04T14:00:07.049,4.187,rpm,0.000,0.008104
2026-06-04T14:00:07.073,4.203,torque,0.000,0.008075
2026-06-04T14:00:07.075,4.203,rpm,0.000,0.008075
2026-06-04T14:00:07.104,4.234,rpm,0.000,0.008075
2026-06-04T14:00:07.122,4.250,rpm,0.000,0.008075
2026-06-04T14:00:07.131,4.266,rpm,0.000,0.008075
2026-06-04T14:00:07.158,4.297,torque,0.000,0.008119
2026-06-04T14:00:07.158,4.297,rpm,0.000,0.008119
2026-06-04T14:00:07.159,4.297,rpm,0.000,0.008119
2026-06-04T14:00:07.197,4.328,rpm,0.000,0.008119
2026-06-04T14:00:07.223,4.359,rpm,0.000,0.008119
2026-06-04T14:00:07.230,4.359,rpm,0.000,0.008119
2026-06-04T14:00:07.247,4.375,torque,0.000,0.008190
2026-06-04T14:00:07.281,4.422,rpm,0.000,0.008190
2026-06-04T14:00:07.313,4.453,rpm,0.000,0.008190
2026-06-04T14:00:07.329,4.469,rpm,0.000,0.008190
2026-06-04T14:00:07.329,4.469,torque,0.000,0.008220
2026-06-04T14:00:07.338,4.469,rpm,0.000,0.008220
2026-06-04T14:00:07.369,4.500,rpm,0.000,0.008220
2026-06-04T14:00:07.399,4.531,rpm,0.000,0.008220
2026-06-04T14:00:07.406,4.547,rpm,0.000,0.008220
2026-06-04T14:00:07.424,4.562,torque,0.000,0.008076
2026-06-04T14:00:07.425,4.562,rpm,0.000,0.008076
2026-06-04T14:00:07.465,4.594,rpm,0.000,0.008076
2026-06-04T14:00:07.491,4.625,rpm,0.000,0.008076
2026-06-04T14:00:07.500,4.641,torque,0.000,0.008039
2026-06-04T14:00:07.536,4.672,rpm,0.000,0.008039
2026-06-04T14:00:07.558,4.687,rpm,0.000,0.008039
2026-06-04T14:00:07.585,4.719,torque,0.000,0.008049
2026-06-04T14:00:07.589,4.719,rpm,0.000,0.008049
2026-06-04T14:00:07.624,4.766,rpm,0.000,0.008049
2026-06-04T14:00:07.637,4.766,rpm,0.000,0.008049
2026-06-04T14:00:07.654,4.781,rpm,0.000,0.008049
2026-06-04T14:00:07.671,4.812,rpm,0.000,0.008049
2026-06-04T14:00:07.672,4.812,torque,0.000,0.007874
2026-06-04T14:00:07.693,4.828,rpm,0.000,0.007874
2026-06-04T14:00:07.757,4.891,torque,0.000,0.008027
2026-06-04T14:00:07.761,4.891,rpm,0.000,0.008027
2026-06-04T14:00:07.800,4.937,rpm,0.000,0.008027
2026-06-04T14:00:07.803,4.937,rpm,0.000,0.008027
2026-06-04T14:00:07.824,4.953,rpm,0.000,0.008027
2026-06-04T14:00:07.843,4.984,torque,0.000,0.008068
2026-06-04T14:00:07.850,4.984,rpm,0.000,0.008068
2026-06-04T14:00:07.879,5.016,rpm,0.000,0.008068
2026-06-04T14:00:07.892,5.031,rpm,0.000,0.008068
2026-06-04T14:00:07.910,5.047,rpm,0.000,0.008068
2026-06-04T14:00:07.937,5.078,rpm,0.000,0.008068
2026-06-04T14:00:07.938,5.078,torque,0.000,0.008031
2026-06-04T14:00:07.955,5.094,rpm,0.000,0.008031
2026-06-04T14:00:07.979,5.109,rpm,0.000,0.008031
2026-06-04T14:00:07.981,5.109,rpm,0.000,0.008031
2026-06-04T14:00:08.011,5.141,rpm,0.000,0.008031
2026-06-04T14:00:08.032,5.172,torque,0.000,0.008045
2026-06-04T14:00:08.047,5.187,rpm,0.000,0.008045
2026-06-04T14:00:08.059,5.187,rpm,0.000,0.008045
2026-06-04T14:00:08.068,5.203,rpm,0.000,0.008045
2026-06-04T14:00:08.092,5.219,rpm,0.000,0.008045
2026-06-04T14:00:08.110,5.250,torque,0.000,0.008049
2026-06-04T14:00:08.125,5.266,rpm,0.000,0.008049
2026-06-04T14:00:08.137,5.266,rpm,0.000,0.008049
2026-06-04T14:00:08.172,5.312,rpm,0.000,0.008049
2026-06-04T14:00:08.192,5.328,rpm,0.000,0.008049
2026-06-04T14:00:08.192,5.328,torque,0.000,0.008103
2026-06-04T14:00:08.233,5.359,rpm,0.000,0.008103
2026-06-04T14:00:08.257,5.391,rpm,0.000,0.008103
2026-06-04T14:00:08.271,5.406,rpm,0.000,0.008103
2026-06-04T14:00:08.287,5.422,torque,0.000,0.008119
2026-06-04T14:00:08.288,5.422,rpm,0.000,0.008119
2026-06-04T14:00:08.328,5.469,rpm,0.000,0.008119
2026-06-04T14:00:08.330,5.469,rpm,0.000,0.008119
2026-06-04T14:00:08.352,5.484,rpm,0.000,0.008119
2026-06-04T14:00:08.369,5.500,torque,0.000,0.008141
2026-06-04T14:00:08.369,5.500,rpm,0.000,0.008141
2026-06-04T14:00:08.413,5.547,rpm,0.000,0.008141
2026-06-04T14:00:08.415,5.547,rpm,0.000,0.008141
2026-06-04T14:00:08.434,5.562,rpm,0.000,0.008141
2026-06-04T14:00:08.452,5.594,rpm,0.000,0.008141
2026-06-04T14:00:08.452,5.594,torque,0.000,0.008107
2026-06-04T14:00:08.484,5.625,rpm,0.000,0.008107
2026-06-04T14:00:08.497,5.625,rpm,0.000,0.008107
2026-06-04T14:00:08.515,5.656,rpm,0.000,0.008107
2026-06-04T14:00:08.537,5.672,rpm,0.000,0.008107
2026-06-04T14:00:08.538,5.672,rpm,0.000,0.008107
2026-06-04T14:00:08.539,5.672,torque,0.000,0.008107
2026-06-04T14:00:08.579,5.719,rpm,0.000,0.008107
2026-06-04T14:00:08.586,5.719,rpm,0.000,0.008107
2026-06-04T14:00:08.615,5.750,rpm,0.000,0.008107
2026-06-04T14:00:08.621,5.750,torque,0.000,0.008001
2026-06-04T14:00:08.624,5.766,rpm,0.000,0.008001
2026-06-04T14:00:08.654,5.781,rpm,0.000,0.008001
2026-06-04T14:00:08.673,5.812,rpm,0.000,0.008001
2026-06-04T14:00:08.694,5.828,rpm,0.000,0.008001
2026-06-04T14:00:08.705,5.844,rpm,0.000,0.008001
2026-06-04T14:00:08.722,5.859,torque,0.000,0.008059
2026-06-04T14:00:08.724,5.859,rpm,0.000,0.008059
2026-06-04T14:00:08.759,5.891,rpm,0.000,0.008059
2026-06-04T14:00:08.765,5.906,rpm,0.000,0.008059
2026-06-04T14:00:08.797,5.937,torque,0.000,0.008110
2026-06-04T14:00:08.807,5.937,rpm,0.000,0.008110
2026-06-04T14:00:08.847,5.984,rpm,0.000,0.008110
2026-06-04T14:00:08.868,6.000,rpm,0.000,0.008110
2026-06-04T14:00:08.895,6.031,torque,0.000,0.008229
2026-06-04T14:00:08.897,6.031,rpm,0.000,0.008229
2026-06-04T14:00:08.930,6.062,rpm,0.000,0.008229
2026-06-04T14:00:08.940,6.078,rpm,0.000,0.008229
2026-06-04T14:00:08.955,6.094,rpm,0.000,0.008229
2026-06-04T14:00:08.977,6.109,torque,0.000,0.008274
2026-06-04T14:00:08.977,6.109,rpm,0.000,0.008274
2026-06-04T14:00:09.004,6.141,rpm,0.000,0.008274
2026-06-04T14:00:09.020,6.156,rpm,0.000,0.008274
2026-06-04T14:00:09.023,6.156,rpm,0.000,0.008274
2026-06-04T14:00:09.047,6.187,rpm,0.000,0.008274
2026-06-04T14:00:09.056,6.187,torque,0.000,0.008115
2026-06-04T14:00:09.072,6.203,rpm,0.000,0.008115
2026-06-04T14:00:09.105,6.234,rpm,0.000,0.008115
2026-06-04T14:00:09.123,6.250,rpm,0.000,0.008115
2026-06-04T14:00:09.152,6.281,torque,0.000,0.008000
2026-06-04T14:00:09.166,6.297,rpm,0.000,0.008000
2026-06-04T14:00:09.198,6.328,rpm,0.000,0.008000
2026-06-04T14:00:09.228,6.359,torque,0.000,0.008067
2026-06-04T14:00:09.230,6.359,rpm,0.000,0.008067
2026-06-04T14:00:09.264,6.391,rpm,0.000,0.008067
2026-06-04T14:00:09.271,6.406,rpm,0.000,0.008067
2026-06-04T14:00:09.286,6.422,rpm,0.000,0.008067
2026-06-04T14:00:09.319,6.453,rpm,0.000,0.008067
2026-06-04T14:00:09.320,6.453,torque,0.000,0.008165
2026-06-04T14:00:09.349,6.484,rpm,0.000,0.008165
2026-06-04T14:00:09.360,6.500,rpm,0.000,0.008165
2026-06-04T14:00:09.380,6.516,rpm,0.000,0.008165
2026-06-04T14:00:09.402,6.531,rpm,0.000,0.008165
2026-06-04T14:00:09.402,6.531,torque,0.000,0.008121
2026-06-04T14:00:09.405,6.531,rpm,0.000,0.008121
2026-06-04T14:00:09.447,6.578,rpm,0.000,0.008121
2026-06-04T14:00:09.447,6.578,rpm,0.000,0.008121
2026-06-04T14:00:09.469,6.609,rpm,0.000,0.008121
2026-06-04T14:00:09.487,6.625,rpm,0.000,0.008121
2026-06-04T14:00:09.490,6.625,torque,0.000,0.008135
2026-06-04T14:00:09.517,6.656,rpm,0.000,0.008135
2026-06-04T14:00:09.529,6.656,rpm,0.000,0.008135
2026-06-04T14:00:09.559,6.687,rpm,0.000,0.008135
2026-06-04T14:00:09.584,6.719,torque,0.000,0.008110
2026-06-04T14:00:09.585,6.719,rpm,0.000,0.008110
2026-06-04T14:00:09.599,6.734,rpm,0.000,0.008110
2026-06-04T14:00:09.610,6.750,rpm,0.000,0.008110
2026-06-04T14:00:09.626,6.766,rpm,0.000,0.008110
2026-06-04T14:00:09.650,6.781,rpm,0.000,0.008110
2026-06-04T14:00:09.673,6.812,torque,0.000,0.008068
2026-06-04T14:00:09.673,6.812,rpm,0.000,0.008068
2026-06-04T14:00:09.703,6.844,rpm,0.000,0.008068
2026-06-04T14:00:09.718,6.859,rpm,0.000,0.008068
2026-06-04T14:00:09.747,6.875,rpm,0.000,0.008068
2026-06-04T14:00:09.748,6.875,torque,0.000,0.008056
2026-06-04T14:00:09.788,6.922,rpm,0.000,0.008056
2026-06-04T14:00:09.795,6.922,rpm,0.000,0.008056
2026-06-04T14:00:09.811,6.937,rpm,0.000,0.008056
2026-06-04T14:00:09.839,6.969,torque,0.000,0.008066
2026-06-04T14:00:09.854,6.984,rpm,0.000,0.008066
2026-06-04T14:00:09.872,7.000,rpm,0.000,0.008066
2026-06-04T14:00:09.887,7.016,rpm,0.000,0.008066
2026-06-04T14:00:09.898,7.031,rpm,0.000,0.008066
2026-06-04T14:00:09.903,7.031,rpm,0.000,0.008066
2026-06-04T14:00:09.920,7.047,torque,0.000,0.008091
2026-06-04T14:00:09.957,7.094,rpm,0.000,0.008091
2026-06-04T14:00:09.957,7.094,rpm,0.000,0.008091
2026-06-04T14:00:09.984,7.125,rpm,0.000,0.008091
2026-06-04T14:00:09.999,7.141,rpm,0.000,0.008091
2026-06-04T14:00:10.016,7.156,torque,0.000,0.008077
2026-06-04T14:00:10.030,7.156,rpm,0.000,0.008077
2026-06-04T14:00:10.054,7.187,rpm,0.000,0.008077
2026-06-04T14:00:10.057,7.187,rpm,0.000,0.008077
2026-06-04T14:00:10.086,7.219,rpm,0.000,0.008077
2026-06-04T14:00:10.092,7.219,torque,0.000,0.007998
2026-06-04T14:00:10.118,7.250,rpm,0.000,0.007998
2026-06-04T14:00:10.132,7.266,rpm,0.000,0.007998
2026-06-04T14:00:10.147,7.281,rpm,0.000,0.007998
2026-06-04T14:00:10.176,7.312,rpm,0.000,0.007998
2026-06-04T14:00:10.177,7.312,rpm,0.000,0.007998
2026-06-04T14:00:10.186,7.312,torque,0.000,0.008006
2026-06-04T14:00:10.218,7.344,rpm,0.000,0.008006
2026-06-04T14:00:10.219,7.359,rpm,0.000,0.008006
2026-06-04T14:00:10.250,7.391,rpm,0.000,0.008006
2026-06-04T14:00:10.255,7.391,rpm,0.000,0.008006
2026-06-04T14:00:10.273,7.406,torque,0.000,0.008021
2026-06-04T14:00:10.296,7.437,rpm,0.000,0.008021
2026-06-04T14:00:10.311,7.453,rpm,0.000,0.008021
2026-06-04T14:00:10.329,7.469,rpm,0.000,0.008021
2026-06-04T14:00:10.354,7.484,rpm,0.000,0.008021
2026-06-04T14:00:10.362,7.500,torque,0.000,0.008058
2026-06-04T14:00:10.369,7.500,rpm,0.000,0.008058
2026-06-04T14:00:10.406,7.547,rpm,0.000,0.008058
2026-06-04T14:00:10.407,7.547,rpm,0.000,0.008058
2026-06-04T14:00:10.416,7.547,rpm,0.000,0.008058
2026-06-04T14:00:10.440,7.578,torque,0.000,0.008057
2026-06-04T14:00:10.445,7.578,rpm,0.000,0.008057
2026-06-04T14:00:10.477,7.609,rpm,0.000,0.008057
